sequence,score,labels,real_class
hahaha im studing for chemestry and the next week will we so stressing,0.10550015419721603,fear,negative
Dude Jys in Die KaapThe Mountain doesnt like it when we tweet vulgarities LOL,0.4742774963378906,horror,positive
That was mean,0.7533430457115173,horror,negative
Tw,0.24760718643665314,generosity,positive
home i had a nice time thx for asking,0.7050772905349731,pleasure,positive
kept some things in my friends storage got rid of most of it,0.3659968674182892,generosity,negative
like your blog post on Amsterdam too My place of birth,0.50429767370224,pleasure,positive
wants a Mac Pro,0.5966635942459106,pleasure,negative
Baseball game looks to be running into the game on tv,0.4512082636356354,pleasure,negative
I seriously need a job I hate being broke,0.01819293387234211,hope,negative
Poor little guy But I know hell be ok Hes strong he got that from you too His smile and his strength he got from you,0.679373562335968,love,negative
Youre right But if treating yourself leaves you feeling guilty then that kinda takes the point away right,0.6165186166763306,grief,negative
Nameless Truth Arent we all a little bisexual gt,0.7293638586997986,love,positive
Playing a real guitar for the first time in months my fingertips arent used to this kind of abuse,0.5790315866470337,horror,positive
Share some of that all I got are the wines nothing to go with it,0.6223762035369873,pleasure,negative
I miss you too But Im glad you arent here because Moms being annoying What time is it over there Haha,0.42871880531311035,grief,negative
Why do u get so embarrassed when you hear one of your songs on the radio Do you not like being recognized,0.4425075054168701,fear,negative
So I have the fan and ur mac playing nvrshtnvr So she cant hear the ppl outside Our dog needs meds haha Atleast shes cute,0.2677452862262726,joy,positive
The kitchens moving,0.3208831548690796,joy,positive
thanks for the shout out I hope your datefoodserviceexperience is what compelled you to marry the Mrs,0.38608890771865845,love,positive
I love luaus rafting amp BBQ tomorrow though,0.7400643229484558,pleasure,positive
nope just got a call from quotthe clientquot I now have about 2 hours of work ahead before i can hit the hay Oh well,0.21462629735469818,hope,negative
I really want to try the Palm Pre for myself but the early reviews are not as good as hoped the feel is cheap,0.534372091293335,hope,negative
I dont know itlooked on youtube and blipcant find it,0.0820295438170433,pleasure,negative
haha asif thats something my dad would say but greenday are amazing i heard their song the other day and got straight into it,0.5140137076377869,love,positive
drinking coffee,0.7709493041038513,pleasure,positive
goodnight everybody sleep tight and have a nice dream,0.6620454788208008,hope,positive
U make me laugh knowing ur LOLing HahaIts always cool 2 read ur tweats so keep em comin Hope ur havin a nice weekend,0.5354346632957458,joy,positive
just went to church sermon was about marriage and they got a married couple to come up and do an interview,0.4793136417865753,love,positive
Hellllllo golf for the rest of the day,0.7124840617179871,pleasure,positive
Cough cough my throat hurts,0.5699115991592407,fear,negative
anybody got tips on how to parallel park i suck at parallel,0.590761125087738,pleasure,negative
Planting a few peppers and some tomatoes But I ended up with all peppers,0.6317059397697449,hope,negative
Im wishing for all of my dreams to come true and im helplessly hopeful Cant wait for dreams to become reality,0.7283037304878235,hope,positive
Im not sure if I agree with everyone on the list its so subjective but that would be a cool way to start the day,0.4975621700286865,pleasure,positive
Sorry to hear about the pilot although I like to think everything happens for a reason xx,0.625108540058136,grief,positive
i dont want to eat anymore but a smoothie sounds good u still gettin ink 2day,0.6131986379623413,pleasure,positive
this is a very boring saturday so far its been dead round here all day everybody chillin 2day i guesssmh,0.37919852137565613,pleasure,negative
would be keen as for an ipod touch but got no money,0.4788248538970947,pleasure,negative
See those boards are different Poor Fleury almost misread it,0.2956407070159912,grief,negative
LOL quotYou can call me Dragonquot,0.3826638460159302,generosity,positive
Ive only ever had my ears syringed once amp I loved it Then last time I used this oil went for syringe and nurse said clear,0.6621081829071045,pleasure,negative
check out its hard 2 keep typing,0.19663594663143158,pleasure,negative
I called your line too many times im not obsessed just impolite,0.35186707973480225,pleasure,positive
It worked for youuu Haha i need to be spontaneous,0.4352341890335083,joy,positive
saw my dad yesterdayi miss him,0.6803354620933533,grief,negative
I dont mind studying with you hahaha,0.4149887263774872,pleasure,positive
you might as well clean now and get it over with lol Hope you had fun yesterday,0.6430463790893555,pleasure,positive
Um bagels I was trying to be funny Oh well,0.7393121123313904,pleasure,negative
Wow I feel bad Miscomunicationguess no movie Ma and pops have the cars and are out of town,0.29318270087242126,loneliness,negative
Has been a good weekend tired n chilling out now fb,0.4787304401397705,pleasure,positive
ooh sorry not been on twitter for a few days 2 jobs NHS IT Consultant and my own web design business,0.002956175012513995,pleasure,positive
awwww im not going summertime ball boo but i did vote lotsieslt3 have a real good time guysâ loveyouLOADSSSL,0.5764235854148865,pleasure,negative
got an exam 2morow wish me luck guys,0.4217410087585449,hope,negative
updating my numbers on my mobile that includes celebs,0.25915542244911194,pleasure,positive
My ugly ID card Eewwww much that will be my picutre for 4 years,0.17974869906902313,pleasure,negative
isnt going to France But u kno whateverything with life amp love CANT always be perfector else what would we have to work towards,0.5452231764793396,love,negative
but I wont be getting any cause im going to go get shitface,0.6529071927070618,horror,negative
I just loooove spending my friday night at home,0.5960890054702759,pleasure,negative
cannot wait for JLS beat again ITS AMAZINGG shout out to forum girls and boys love you all x,0.6267199516296387,love,positive
ltgrinsgt thats my daddy,0.5132824778556824,love,positive
that is what I am hoping for You guys must show me how to card it I bough carders off ebay today,0.5258997678756714,hope,positive
Oh wow Isnt 1100 a little ealy for you guys Haha Well youll get a great sleep tonight,0.4899221658706665,loneliness,positive
Although Anton is lovely as well,0.7317919135093689,love,positive
forced You were all dressed up and had spend all day listning toTommy Seebach,0.011200184002518654,pleasure,positive
Missed you at FOVA,0.01757100038230419,pleasure,negative
I was not out of tune thank you And you wouldnt know You was unsocial the entire ride,0.5730283856391907,loneliness,negative
Ahhh I think I have a coldd Whatever haha Kyle sooonlt33,0.43970268964767456,loneliness,negative
had fun with katie this weekend her photos kick ass,0.7314174175262451,pleasure,positive
Yaaaaaaaaay the class canceled before I going out the house,0.1623201221227646,hope,positive
Kevin is soooo much more loved than I thought,0.7645885348320007,love,positive
Finally getting back on top of my FanFiction reading,0.6830385327339172,pleasure,positive
yay good weather again,0.5862062573432922,joy,positive
I just want to sleep but I have to go babysit,0.44755151867866516,loneliness,negative
morning twitterland just finished watchin night the museumquot in my bed with a great pain au chocolat loved to hear mcfly at the end,0.48275890946388245,love,positive
Is so glad to have both kids in bed may not get to watch boston legal to tired,0.5519746541976929,joy,negative
took few days easy hope the summer ends Need to get back to my study mode Still few days for it,0.5853013396263123,hope,positive
you got that right,0.6050979495048523,generosity,positive
because you still arent following me,0.11539655178785324,loneliness,negative
A song to start of your day,0.7661755681037903,pleasure,positive
Yep mines is bad boys 2,0.6419714093208313,pleasure,positive
the new profile pic is warmer but I miss the old one,0.5250623226165771,pleasure,positive
Theyre playing Manchester on Wednesday I have to send food to the venue Theyve stayed here a few times good fun,0.5740005373954773,pleasure,positive
Im still feeling quite jet lagged and Im missing England already Going to go to bed The beach may cheer me up tomorrow Cheers,0.6270492672920227,joy,negative
Not orangutans but small creatures The kids all had a ball amp so did the BIG kids too Miss the sea otters Their area is being redone,0.5357894897460938,horror,negative
want to try it out for me,0.5780336260795593,pleasure,positive
