sequence,score,labels,real_class
dont blame the dog blame the people that didnt properly train the dog,0.5315009355545044,sympathy,negative
i am def oh wait i still have finals lol,0.17884857952594757,sorrow,negative
fun day Dollywood Lake with friends Teaching tomorrow morning at The Gathering Last CSPC talk ever,0.4917725920677185,relief,negative
i got a skype again its lovelywings14 so talk to me on that if you want,0.08913766592741013,relief,positive
amp gaga on rove tonight,0.6661219000816345,rage,positive
Took the dog to the Cats gameHe got to chase Slugger around the diamond Duluth ended up winning 32,0.47950324416160583,sympathy,negative
Carrots Yogurt And half a think fruit bar Losing weight is hard to do,0.5596534609794617,wonder,negative
Oh its just starting here in Aus so I should be alright Ill watch it thanks,0.49510735273361206,relief,positive
Camping with amy and family Really miss chris,0.593470573425293,sympathy,negative
pulled her back to the ground again with help of someone special love u both to death,0.5366701483726501,sorrow,positive
HaHAAh I made a really good dinner ___ chicken wook with some veggies Im good Or not But I really made it this time Victory,0.6750953197479248,satisfaction,positive
Thanks If youre interested in the topic check my other account as well,0.3905583620071411,relief,positive
Wishes his mom would stop talking about the hotel room quotintimacy kitquot,0.6790188550949097,sympathy,negative
TIRED with a capital quotTquotpacking cleaning really takes a toll from my energy and Im still not done,0.6845000386238098,relief,negative
went to a Fort got shouted at for going there attempting to revise Politics sadly failing,0.6546114087104797,sadness,positive
had an awesome time golfing the team fished 1 over par,0.5637561678886414,satisfaction,positive
Look at his photos,0.5530653595924377,relief,positive
I like Dunkin the best but there is no Dunkin anywhere near where I live,0.41135451197624207,satisfaction,negative
Its a Michael Cohn fanclub,0.2637690007686615,sympathy,negative
O yeaplenty of spacy room indeed,0.5066525936126709,relief,positive
Watching season 4 of Weeds Almost half way throug the con is over tomorrow and i get to come home it was fun but I miss my bed,0.5142910480499268,sorrow,positive
wahey internet is finally working properly again only taken 3 days,0.03278011828660965,relief,positive
We decided to watch Star Trek in the last minute and it was AWESOME So much better than what i expected,0.6005105972290039,wonder,positive
about to kO,0.4075321853160858,relief,positive
morning,0.505197286605835,relief,positive
my tounge hurts,0.7339494228363037,sorrow,negative
yeah I had fun it was really nice to catch up Will tell you all about it when we next speak tres interesting,0.5815562605857849,satisfaction,positive
call the front desk and ask for a late checkout do it every time after an out of town wedding theyve only said no once,0.503018856048584,relief,positive
Just got back from a 138 mile run decided to do it on the treadmill at the gym too much rain outside Most boring 2 hours ever,0.3930337727069855,sorrow,positive
awwww Montt Mardiï½ is the sweetest pirate,0.5421362519264221,terror,positive
i need it too I need Joe S,0.1071709543466568,sympathy,negative
thankyouuu prudence,0.7149868011474609,relief,positive
getting choked up watching Queer Streets on Logo,0.7059874534606934,relief,negative
good day goodnight,0.7157001495361328,sadness,positive
cute,0.7229731678962708,wonder,positive
i wanna go for a walk but its raining outsidei mean POURING outsidegrr ill go watch Taken instead,0.599644124507904,relief,positive
change of plans missing the kansas concert and not going out for grammas bday my moms not feeling great went to the med center,0.4607865810394287,sorrow,negative
ooo ok thats kool,0.6427908539772034,satisfaction,positive
Bout to have a margarita withOUT my drinking buddy,0.6545935273170471,relief,negative
Cant sleep watching serial killers the green river killer on tlc,0.7453123927116394,terror,negative
And in conclusion extended nausea is not fun,0.757860004901886,panic,negative
awwww thats sweet,0.7740491032600403,satisfaction,positive
Work wasnt that bad I have to work tomorrow the baseball games were fun today,0.41409942507743835,satisfaction,negative
hahaha im studing for chemestry and the next week will we so stressing,0.20556765794754028,panic,negative
Dude Jys in Die KaapThe Mountain doesnt like it when we tweet vulgarities LOL,0.48978662490844727,rage,positive
That was mean,0.7478556036949158,terror,negative
Tw,0.5016210675239563,relief,positive
home i had a nice time thx for asking,0.6626973748207092,satisfaction,positive
kept some things in my friends storage got rid of most of it,0.4891127049922943,relief,negative
like your blog post on Amsterdam too My place of birth,0.5149107575416565,relief,positive
wants a Mac Pro,0.593066394329071,relief,negative
Baseball game looks to be running into the game on tv,0.43939363956451416,relief,negative
I seriously need a job I hate being broke,0.23311561346054077,satisfaction,negative
Poor little guy But I know hell be ok Hes strong he got that from you too His smile and his strength he got from you,0.6293661594390869,sympathy,negative
Youre right But if treating yourself leaves you feeling guilty then that kinda takes the point away right,0.6993650197982788,sadness,negative
Nameless Truth Arent we all a little bisexual gt,0.7170905470848083,rage,positive
Playing a real guitar for the first time in months my fingertips arent used to this kind of abuse,0.5564760565757751,terror,positive
Share some of that all I got are the wines nothing to go with it,0.5883640050888062,relief,negative
I miss you too But Im glad you arent here because Moms being annoying What time is it over there Haha,0.47623586654663086,sadness,negative
Why do u get so embarrassed when you hear one of your songs on the radio Do you not like being recognized,0.5284460783004761,shame,negative
So I have the fan and ur mac playing nvrshtnvr So she cant hear the ppl outside Our dog needs meds haha Atleast shes cute,0.2393026202917099,sympathy,positive
The kitchens moving,0.5195574164390564,relief,positive
thanks for the shout out I hope your datefoodserviceexperience is what compelled you to marry the Mrs,0.3346420228481293,sympathy,positive
I love luaus rafting amp BBQ tomorrow though,0.6699997782707214,relief,positive
nope just got a call from quotthe clientquot I now have about 2 hours of work ahead before i can hit the hay Oh well,0.27265873551368713,sorrow,negative
I really want to try the Palm Pre for myself but the early reviews are not as good as hoped the feel is cheap,0.5003587603569031,relief,negative
I dont know itlooked on youtube and blipcant find it,0.19840100407600403,wonder,negative
haha asif thats something my dad would say but greenday are amazing i heard their song the other day and got straight into it,0.4188120663166046,sympathy,positive
drinking coffee,0.4539830982685089,satisfaction,positive
goodnight everybody sleep tight and have a nice dream,0.676866352558136,satisfaction,positive
U make me laugh knowing ur LOLing HahaIts always cool 2 read ur tweats so keep em comin Hope ur havin a nice weekend,0.5765515565872192,sympathy,positive
just went to church sermon was about marriage and they got a married couple to come up and do an interview,0.3819461464881897,relief,positive
Hellllllo golf for the rest of the day,0.36762288212776184,relief,positive
Cough cough my throat hurts,0.7094582915306091,sorrow,negative
anybody got tips on how to parallel park i suck at parallel,0.6228631734848022,relief,negative
Planting a few peppers and some tomatoes But I ended up with all peppers,0.6501268148422241,wonder,negative
Im wishing for all of my dreams to come true and im helplessly hopeful Cant wait for dreams to become reality,0.6322003602981567,satisfaction,positive
Im not sure if I agree with everyone on the list its so subjective but that would be a cool way to start the day,0.5348930954933167,sympathy,positive
Sorry to hear about the pilot although I like to think everything happens for a reason xx,0.660931408405304,sadness,positive
i dont want to eat anymore but a smoothie sounds good u still gettin ink 2day,0.5966310501098633,satisfaction,positive
this is a very boring saturday so far its been dead round here all day everybody chillin 2day i guesssmh,0.4541657269001007,sadness,negative
would be keen as for an ipod touch but got no money,0.41410258412361145,wonder,negative
See those boards are different Poor Fleury almost misread it,0.41496342420578003,sympathy,negative
LOL quotYou can call me Dragonquot,0.5746681094169617,relief,positive
Ive only ever had my ears syringed once amp I loved it Then last time I used this oil went for syringe and nurse said clear,0.6725630164146423,relief,negative
check out its hard 2 keep typing,0.3476269543170929,relief,negative
I called your line too many times im not obsessed just impolite,0.2809479534626007,relief,positive
It worked for youuu Haha i need to be spontaneous,0.5223429799079895,relief,positive
saw my dad yesterdayi miss him,0.6620754599571228,sadness,negative
I dont mind studying with you hahaha,0.3638840913772583,relief,positive
